id,name,description,traits,asset_contract.address,asset_contract.asset_contract_type,asset_contract.created_date,asset_contract.name,asset_contract.description,collection.description,collection.name,last_sale.total_price,last_sale.payment_token.symbol,last_sale.event_timestamp,last_sale.transaction.timestamp,last_sale.transaction.to_account.user.username,script_exec_datetime_mt,cv_plotSize_m_sq,cv_OCdistance_m,cv_buildHeight_m,cv_floor_elev_m
22494333,23 Clarion Alley,"134m² plot title parcel on San Francisco, 960m from the origin, with a 17m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 15, 'display_type': None, 'max_value': None, 'trait_count': 91, 'order': None}, {'trait_type': 'width', 'value': 9, 'display_type': None, 'max_value': None, 'trait_count': 49, 'order': None}, {'trait_type': 'height', 'value': 17, 'display_type': None, 'max_value': None, 'trait_count': 6, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'area', 'value': 134.910002455273, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,134,960,17,0
22494332,2 Kearny Street,"203m² plot title parcel on San Francisco, 958m from the origin, with a 12m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 17, 'display_type': None, 'max_value': None, 'trait_count': 81, 'order': None}, {'trait_type': 'width', 'value': 12, 'display_type': None, 'max_value': None, 'trait_count': 65, 'order': None}, {'trait_type': 'height', 'value': 12, 'display_type': None, 'max_value': None, 'trait_count': 66, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'area', 'value': 203.829991586692, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,203,958,12,0
22494331,31 Clarion Alley,"62m² plot title parcel on San Francisco, 955m from the origin, with a 12m build height, floor is at 0m elevation","[{'trait_type': 'width', 'value': 9, 'display_type': None, 'max_value': None, 'trait_count': 49, 'order': None}, {'trait_type': 'height', 'value': 12, 'display_type': None, 'max_value': None, 'trait_count': 66, 'order': None}, {'trait_type': 'depth', 'value': 7, 'display_type': None, 'max_value': None, 'trait_count': 37, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'area', 'value': 62.9100024572196, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,62,955,12,0
22494330,47 Lombard Street,"135m² plot title parcel on San Francisco, 952m from the origin, with a 15m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 17, 'display_type': None, 'max_value': None, 'trait_count': 81, 'order': None}, {'trait_type': 'width', 'value': 8, 'display_type': None, 'max_value': None, 'trait_count': 75, 'order': None}, {'trait_type': 'height', 'value': 15, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'area', 'value': 135.829991586692, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,135,952,15,0
22494328,,,[],0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,,,,
22494327,2 Polk Street,"175m² plot title parcel on San Francisco, 946m from the origin, with a 14m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 22, 'display_type': None, 'max_value': None, 'trait_count': 43, 'order': None}, {'trait_type': 'width', 'value': 8, 'display_type': None, 'max_value': None, 'trait_count': 75, 'order': None}, {'trait_type': 'height', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 4, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'area', 'value': 175.77998911219, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,175,946,14,0
22494326,7 Don Chee Way,"239m² plot title parcel on San Francisco, 943m from the origin, with a 9m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 9, 'display_type': None, 'max_value': None, 'trait_count': 99, 'order': None}, {'trait_type': 'width', 'value': 12, 'display_type': None, 'max_value': None, 'trait_count': 65, 'order': None}, {'trait_type': 'depth', 'value': 20, 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'area', 'value': 239.799990101991, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,239,943,9,0
22494325,3 Don Chee Way,"239m² plot title parcel on San Francisco, 935m from the origin, with a 10m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 10, 'display_type': None, 'max_value': None, 'trait_count': 105, 'order': None}, {'trait_type': 'width', 'value': 12, 'display_type': None, 'max_value': None, 'trait_count': 65, 'order': None}, {'trait_type': 'depth', 'value': 20, 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'area', 'value': 239.799990101991, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,239,935,10,0
21897817,2 Cesar Chavez Street,"153m² plot title parcel on San Francisco, 938m from the origin, with a 11m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 72, 'order': None}, {'trait_type': 'depth', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 74, 'order': None}, {'trait_type': 'width', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 82, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'area', 'value': 153.859993431502, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,1653750000000000000,WETH,2021-04-17 06:09:51.000000,2021-04-17 06:09:51.000000,OpenSea-Orders,2021-04-20 15:38:05.142655,153,938,11,0
21897816,53 Lombard Street,"220m² plot title parcel on San Francisco, 935m from the origin, with a 9m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 9, 'display_type': None, 'max_value': None, 'trait_count': 99, 'order': None}, {'trait_type': 'depth', 'value': 13, 'display_type': None, 'max_value': None, 'trait_count': 90, 'order': None}, {'trait_type': 'width', 'value': 17, 'display_type': None, 'max_value': None, 'trait_count': 71, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'area', 'value': 220.869993566294, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,2500000000000000000,WETH,2021-04-17 06:19:18.000000,2021-04-17 06:19:18.000000,OpenSea-Orders,2021-04-20 15:38:05.142655,220,935,9,0
21897815,5 Don Chee Way,"54m² plot title parcel on San Francisco, 932m from the origin, with a 8m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 74, 'order': None}, {'trait_type': 'height', 'value': 8, 'display_type': None, 'max_value': None, 'trait_count': 127, 'order': None}, {'trait_type': 'width', 'value': 5, 'display_type': None, 'max_value': None, 'trait_count': 10, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'area', 'value': 54.889994556096, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,,,,,,2021-04-20 15:38:05.142655,54,932,8,0
21897814,59 Lombard Street,"329m² plot title parcel on San Francisco, 935m from the origin, with a 14m build height, floor is at 0m elevation","[{'trait_type': 'width', 'value': 15, 'display_type': None, 'max_value': None, 'trait_count': 95, 'order': None}, {'trait_type': 'depth', 'value': 22, 'display_type': None, 'max_value': None, 'trait_count': 43, 'order': None}, {'trait_type': 'height', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 4, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'area', 'value': 329.77998911219, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,2000000000000000000,WETH,2021-04-14 04:49:28.000000,2021-04-14 04:49:28.000000,OpenSea-Orders,2021-04-20 15:38:05.142655,329,935,14,0
21897773,61 Lombard Street,"113m² plot title parcel on San Francisco, 927m from the origin, with a 11m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 72, 'order': None}, {'trait_type': 'depth', 'value': 19, 'display_type': None, 'max_value': None, 'trait_count': 61, 'order': None}, {'trait_type': 'width', 'value': 6, 'display_type': None, 'max_value': None, 'trait_count': 16, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'area', 'value': 113.809990596893, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,1000000000000000000,WETH,2021-04-17 05:01:57.000000,2021-04-17 05:01:57.000000,OpenSea-Orders,2021-04-20 15:38:05.142655,113,927,11,0
21897772,7 Cesar Chavez Street,"179m² plot title parcel on San Francisco, 933m from the origin, with a 12m build height, floor is at 0m elevation","[{'trait_type': 'width', 'value': 9, 'display_type': None, 'max_value': None, 'trait_count': 49, 'order': None}, {'trait_type': 'height', 'value': 12, 'display_type': None, 'max_value': None, 'trait_count': 66, 'order': None}, {'trait_type': 'depth', 'value': 20, 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'area', 'value': 179.909995990288, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,4071338184375000000,WETH,2021-04-17 06:31:58.000000,2021-04-17 06:31:58.000000,OpenSea-Orders,2021-04-20 15:38:05.142655,179,933,12,0
21897771,2 Don Chee Way,"142m² plot title parcel on San Francisco, 923m from the origin, with a 10m build height, floor is at 0m elevation","[{'trait_type': 'width', 'value': 13, 'display_type': None, 'max_value': None, 'trait_count': 97, 'order': None}, {'trait_type': 'height', 'value': 10, 'display_type': None, 'max_value': None, 'trait_count': 105, 'order': None}, {'trait_type': 'depth', 'value': 11, 'display_type': None, 'max_value': None, 'trait_count': 74, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'area', 'value': 142.889994556095, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,1914422343750000000,WETH,2021-04-17 06:03:40.000000,2021-04-17 06:03:40.000000,OpenSea-Orders,2021-04-20 15:38:05.142655,142,923,10,0
21897769,11 Cesar Chavez Street,"246m² plot title parcel on San Francisco, 921m from the origin, with a 15m build height, floor is at 0m elevation","[{'trait_type': 'depth', 'value': 13, 'display_type': None, 'max_value': None, 'trait_count': 90, 'order': None}, {'trait_type': 'width', 'value': 19, 'display_type': None, 'max_value': None, 'trait_count': 66, 'order': None}, {'trait_type': 'height', 'value': 15, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'area', 'value': 246.869993566293, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,3000000000000000000,WETH,2021-04-17 04:52:25.000000,2021-04-17 04:52:25.000000,OpenSea-Orders,2021-04-20 15:38:05.142655,246,921,15,0
21897768,5 Cesar Chavez Street,"349m² plot title parcel on San Francisco, 920m from the origin, with a 8m build height, floor is at 0m elevation","[{'trait_type': 'height', 'value': 8, 'display_type': None, 'max_value': None, 'trait_count': 127, 'order': None}, {'trait_type': 'width', 'value': 14, 'display_type': None, 'max_value': None, 'trait_count': 82, 'order': None}, {'trait_type': 'depth', 'value': 25, 'display_type': None, 'max_value': None, 'trait_count': 17, 'order': None}, {'trait_type': 'elevation', 'value': 0, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}, {'trait_type': 'title', 'value': 'plot', 'display_type': None, 'max_value': None, 'trait_count': 4167, 'order': None}, {'trait_type': 'island', 'value': 'San Francisco', 'display_type': None, 'max_value': None, 'trait_count': 57, 'order': None}, {'trait_type': 'area', 'value': 349.859993432023, 'display_type': None, 'max_value': None, 'trait_count': 0, 'order': None}]",0x79986af15539de2db9a5086382daeda917a9cf0c,non-fungible,2018-06-11T19:08:44.720025,Cryptovoxels,"A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.","A virtual world on the Ethereum blockchain. Build, develop, and sell property on the blocks and streets of Cryptovoxels. Users own the land and assets, with ownership and trading history recorded permanently on the blockchain. Trade land NFTs right here on OpenSea, and keep track of the Cryptovoxels team on Twitter for news on the latest drops and developments.",Cryptovoxels,2884555866445312600,WETH,2021-04-17 05:31:45.000000,2021-04-17 05:31:45.000000,OpenSea-Orders,2021-04-20 15:38:05.142655,349,920,8,0
